Date-time,Text, Unix Timestamp
12:35 AM - 12 Dec 2013,Manifestazione in centro: possibili deviazioni e rallentamenti per le linee interessate dal passaggio del corteo http://bit.ly/1grj4Bh .,1386837301

12:07 AM - 12 Dec 2013,#bus924: rallentamenti (traffico in zona via Redecesio nel comune di Segrate). #ATM #Milano,1386835638

11:22 PM - 11 Dec 2013,@claucipi ciao  questa sera #M2 prolunga il servizio. Ci saranno treni da Assago F. a C. Gobba fino all'1.25 circa: http://bit.ly/1hJTS9A .,1386832930

10:25 PM - 11 Dec 2013,@weel3000 buongiorno  è stato indetto uno sciopero nazionale del trasporto pubblico locale per lunedì 16 dicembre: http://bit.ly/18lFnpd .,1386829545

10:12 PM - 11 Dec 2013,@domitilla ciao  puoi richiedere il duplicato della tua tessera in uno degli ATM Point: http://bit.ly/1aFqMQo . Buona giornata.,1386828727

10:02 PM - 11 Dec 2013,Buongiorno da @atm_informa  seguiteci fino alle 20 per ricevere informazioni e aggiornamenti sulla mobilità a #Milano.,1386828132

11:01 AM - 11 Dec 2013,A domani. #tram2 > Bausan: termina in viale Stelvio/Farini (incidente). Fino al capolinea utilizzare il #bus92. #ATM #Milano,1386788473

10:54 AM - 11 Dec 2013,#bus55 #bus56: riprendono il percorso regolare dopo deviazione per manifestazione. #ATM #Milano,1386788055

10:50 AM - 11 Dec 2013,#M3: la circolazione riprende regolare in tutte le direzioni dopo i rallentamenti. #ATM #Milano,1386787826

10:46 AM - 11 Dec 2013,@RobyFumagalli le linee sono rallentate per traffico intenso causato dalla partita di questa sera.,1386787603

10:43 AM - 11 Dec 2013,#bus92 > Bausan: riprende il percorso regolare dopo deviazione. #ATM #Milano,1386787389

10:41 AM - 11 Dec 2013,Linee #ATM zona #Sansiro e #Loreto: possibili rallentamenti (traffico intenso e manifestazione). #Milano,1386787304

10:28 AM - 11 Dec 2013,#tram1: riprende il percorso regolare in direzione Castelli  con rallentamenti. #ATM #Milano,1386786497

10:24 AM - 11 Dec 2013,#tram1 > Castelli: devia da piazza Firenze a piazza Castelli (autocarro in panne sui binari). Bus nella tratta non percorsa. #ATM #Milano,1386786254

10:19 AM - 11 Dec 2013,#bus92 > Bausan: termina in piazza Nigra (incidente). #ATM #Milano,1386785999

10:01 AM - 11 Dec 2013,#M1: riprende la circolazione regolare in tutte le direzioni dopo rallentamenti. #ATM #Milano,1386784905

9:56 AM - 11 Dec 2013,#bus49 #bus90: rallentamenti (traffico in zona San Siro). #ATM #Milano,1386784563

9:51 AM - 11 Dec 2013,@Armilan1987 un treno non ha effettuato la fermata perché troppo carico per la presenza di numerosi tifosi.,1386784265

9:41 AM - 11 Dec 2013,@giunetta i treni e le banchine sono molto affollate a causa dei tifosi per la partita di questa sera.,1386783685

9:39 AM - 11 Dec 2013,#M1 > Rho Fiera/Bisceglie: rallentamenti (ordine pubblico). #ATM #Milano,1386783582

9:33 AM - 11 Dec 2013,#M3: rallentamenti in entrambe le direzioni (ordine pubblico). Fare attenzione all'affollamento sulle banchine. #ATM #Milano,1386783207

9:32 AM - 11 Dec 2013,@IlCafaro la linea è rallentata in entrambe le direzioni dopo una sospensione. Le banchine potrebbero essere affollate.,1386783152

9:30 AM - 11 Dec 2013,@apetrera la linea è rallentata dopo una breve sospensione per interventi di ordine pubblico. Le banchine potrebbero essere affollate.,1386783010

9:28 AM - 11 Dec 2013,@fabiotrash al momento sono segnalati rallentamenti sulla linea dopo la ripresa della circolazione.,1386782918

9:28 AM - 11 Dec 2013,@_ilalicious_ una vettura è in arrivo tra 2 minuti verso Centrale. Nella direzione opposta una vettura è appena passata.,1386782893

9:23 AM - 11 Dec 2013,@Paolino1993 se ti trovi su #M3  sulla linea sono segnalati rallentamenti.,1386782636

9:21 AM - 11 Dec 2013,@SebaCostaBs la circolazione è stata sospesa per alcuni minuti per interventi di ordine pubblico. Ora ha ripreso con rallentamenti.,1386782502

9:20 AM - 11 Dec 2013,#M3 > San Donato: la circolazione riprende su tutta la linea con rallentamenti dopo sospensione per interventi di ordine pubblico. #ATM,1386782416

9:16 AM - 11 Dec 2013,@lullababy71 gli interventi si stanno tenendo nella stazione di Repubblica. Seguici per gli aggiornamenti sulla circolazione.,1386782172

9:15 AM - 11 Dec 2013,@pol284 sono in corso interventi di ordine pubblico a Repubblica.,1386782159

9:14 AM - 11 Dec 2013,#M3 > San Donato: circolazione sospesa (interventi di ordine pubblico). Seguono aggiornamenti. #ATM #Milano,1386782045

9:12 AM - 11 Dec 2013,@SaverioStanga la circolazione è sospesa per interventi di ordine pubblico nella stazione di Repubblica. Maggiori aggiornamenti a breve.,1386781970

9:08 AM - 11 Dec 2013,@AndreaMaggi94 ci scusiamo  c'è stato un treno fuori servizio. Non ci sono ulteriori rallentamenti per la circolazione.,1386781715

8:43 AM - 11 Dec 2013,#bus94: riprende la normale circolazione in via Senato con rallentamenti. #ATM #Milano,1386780204

8:38 AM - 11 Dec 2013,#bus94: la circolazione è momentaneamente interrotta in via Senato (traffico). #ATM #Milano,1386779930

6:52 AM - 11 Dec 2013,#Milan - #Ajax: ecco il servizio previsto da #ATM per la partita di questa sera a San Siro http://bit.ly/1btBxFn . #Milano #ChampionsLeague,1386773567

6:08 AM - 11 Dec 2013,#bus95: rallentamenti (traffico in zona piazzale Lotto). #ATM #Milano,1386770899

5:36 AM - 11 Dec 2013,@gabrielecarpi è possibile un lieve aumento dei tempi di attesa a causa dell'affollamento della banchina in alcune stazioni.,1386768964

5:07 AM - 11 Dec 2013,#tram3 > Gratosoglio #tram15 > Rozzano: rallentamenti (intervento tecnico). #ATM #Milano,1386767223

3:58 AM - 11 Dec 2013,Monday 16th December: the national strike will involve local public transport from 8.45 am to 12.45 pm in #Milan http://bit.ly/18lFnpd .,1386763121

3:54 AM - 11 Dec 2013,@wannabebaol sì  ti confermiamo che lo sciopero nazionale sarà dalle 8.45 alle 12.45. Trovi maggiori info qui: http://bit.ly/18lFnpd .,1386762897

3:53 AM - 11 Dec 2013,#tram9: rallentamenti (soccorso a un passeggero). #ATM #Milano,1386762790

3:26 AM - 11 Dec 2013,@DeterWagner lunedì è confermato lo sciopero nazionale del trasporto pubblico locale dalle 8.45 alle 12.45: http://bit.ly/18lFnpd .,1386761186

2:37 AM - 11 Dec 2013,@ElioBrandolino ti aggiorniamo  lo sciopero nazionale indetto per il 16/12 sarà di quattro ore (8.45 - 12.45): http://bit.ly/18lFnpd .,1386758243

2:34 AM - 11 Dec 2013,16/12: #sciopero nazionale del trasporto pubblico locale. A #Milano possibili disagi dalle 8.45 alle 12.45: http://bit.ly/18lFnpd . #ATM,1386758065

2:20 AM - 11 Dec 2013,#bus95: modifica il capolinea per una settimana circa in occasione di eventi allo stadio San Siro http://bit.ly/1f4rYRn . #ATM #Milano,1386757212

1:33 AM - 11 Dec 2013,#tram12 #tram14: riprendono il percorso regolare con rallentamenti dopo deviazione (auto in sosta irregolare rimossa). #ATM #Milano,1386754437

12:56 AM - 11 Dec 2013,#tram14 > Cimitero Maggiore: devia da v. Procaccini a p.za Firenze (auto in sosta irregolare). In alternativa utilizzare il #bus37.,1386752177

12:54 AM - 11 Dec 2013,#tram12 > Roserio: devia da via Procaccini a via Mac Mahon (auto in sosta irregolare). Nella tratta non percorsa utilizzare il #bus37. #ATM,1386752099

12:43 AM - 11 Dec 2013,#bus56: devia da via Padova/Predabissi a Loreto (manifestazione in zona piazzale Loreto). #ATM #Milano,1386751404

12:25 AM - 11 Dec 2013,#tram2: termina in Porta Genova (auto in sosta irregolare). Bus di collegamento fino al capolinea Negrelli. #ATM #Milano,1386750330

12:15 AM - 11 Dec 2013,#bus45 #bus50 #bus52 #bus66 #bus86 e #bus95: rallentamenti (traffico in diverse zone della città). #ATM #Milano,1386749741

11:53 PM - 10 Dec 2013,#tram12 #tram14: rallentamenti (inconveniente tecnico risolto). #ATM #Milano,1386748382

10:01 PM - 10 Dec 2013,Buongiorno da @atm_informa. La circolazione è normale in metropolitana e superficie  seguiteci per aggiornamenti in tempo reale.,1386741697

11:00 AM - 10 Dec 2013,A domani. Seguiteci dalle 7 alle 20 per ricevere aggiornamenti sulla circolazione dei mezzi #ATM.,1386702034

10:00 AM - 10 Dec 2013,@140Flames ti confermiamo che le linee sono entrambe regolari.,1386698440

9:55 AM - 10 Dec 2013,@140Flames due manifestazioni hanno rallentato alcune linee. Se vuoi scriverci quali mezzi utilizzi ti aggiorneremo sulla situazione.,1386698105

9:44 AM - 10 Dec 2013,#bus55 #bus56: riprendono il percorso regolare con rallentamenti dopo deviazione per manifestazione in piazzale Loreto. #ATM #Milano,1386697496

9:30 AM - 10 Dec 2013,@marcello252 ci scusiamo per l'attesa  una manifestazione ha rallentato la linea.,1386696629

9:05 AM - 10 Dec 2013,#bus39: rallentamenti (manifestazione in zona piazzale Loreto). #ATM #Milano,1386695141

8:55 AM - 10 Dec 2013,#tram16 #tram27 #bus49 #bus95: rallentamenti (traffico in diverse zone della città). #ATM #Milano,1386694558

8:41 AM - 10 Dec 2013,#Milan - #Ajax: ecco il servizio previsto da #ATM per la partita di domani sera a San Siro http://bit.ly/1btBxFn . #Milano #ChampionsLeague,1386693707

8:04 AM - 10 Dec 2013,#bus55 #bus56: modifiche e rallentamenti. #bus62 #bus92: rallentamenti (manifestazione in piazzale Loreto). #ATM #Milano,1386691471

8:04 AM - 10 Dec 2013,#tram5 #tram9 #tram33 #bus60 #bus81 #bus92: rallentamenti (manifestazione in Forlanini/Duca D'Aosta conclusa). #ATM #Milano,1386691461

7:14 AM - 10 Dec 2013,Manifestazione da v.le Forlanini a p.za Duca d'Aosta. Possibili rallentamenti e deviazioni per le linee interessate: http://bit.ly/1cmJOMl ,1386688450

6:46 AM - 10 Dec 2013,#tram14: termina in piazzale Accursio (inconveniente tecnico). Collegamento bus fino al capolinea di Cimitero Maggiore #ATM #Milano,1386686795

6:03 AM - 10 Dec 2013,@_laudia Gli ultimi treni partono dai due capolinea alle 0.17.,1386684236

4:24 AM - 10 Dec 2013,#bus55 > Loreto: termina in via Stradivari/Argentina. #bus56 > Loreto: termina in via Padova/Predabissi (manifestazione in corso). #ATM,1386678292

3:05 AM - 10 Dec 2013,#bus56: riprende il percorso regolare con rallentamenti dopo deviazione per manifestazione. #ATM #Milano,1386673522

3:01 AM - 10 Dec 2013,#bus56: devia da via Padova/Predabissi al capolinea di piazzale Loreto (manifestazione in corso). #ATM #Milano,1386673273

2:51 AM - 10 Dec 2013,@dillonsdaughter ti informiamo che i mezzi di superficie e metro a Milano oggi sono in regolare servizio.,1386672689

2:49 AM - 10 Dec 2013,@ilostmyself__ il servizio dei trasporti pubblici #ATM si svolgerà normalmente sia in superficie che in metro. Buona giornata.,1386672596

2:30 AM - 10 Dec 2013,#tram2: termina in Porta Genova (auto in sosta irregolare). Bus di collegamento fino al capolinea Negrelli. #ATM #Milano,1386671436

1:47 AM - 10 Dec 2013,12/12: ecco il servizio #ATM per raggiungere il Forum di Assago per la finale di #XF7 http://bit.ly/1hJTS9A . #Milano,1386668836

1:06 AM - 10 Dec 2013,@giogi87 ti consigliamo di scrivere al form sul nostro sito http://bit.ly/WWEdnV   specificando tutti i dettagli  per poter verificare.,1386666364

12:51 AM - 10 Dec 2013,#bus63: modifica il percorso per tre giorni circa (lavori stradali) http://bit.ly/1aOsU8n . #ATM #Milano,1386665473

12:26 AM - 10 Dec 2013,#bus50: rallentamenti (traffico intenso tra via Lorenteggio e piazza Bolivar). #ATM #Milano,1386663995

12:18 AM - 10 Dec 2013,#bus924: rallentamenti (traffico in zona via Redecesio/Giotto nel comune di Segrate). #ATM #Milano,1386663510

12:17 AM - 10 Dec 2013,#bus91: rallentamenti (traffico in zona viale Romagna/Piola). #ATM #Milano,1386663437

11:28 PM - 9 Dec 2013,#tram9 #tram33: riprendono il percorso regolare con rallentamenti (inconveniente tecnico risolto). #ATM #Milano,1386660525

10:28 PM - 9 Dec 2013,#tram33 > Lambrate: devia da via Filzi/Galvani a via Lazzaretto/Tunisia (inconveniente tecnico). #ATM #Milano,1386656931

10:01 PM - 9 Dec 2013,Buongiorno da @atm_informa  con voi fino alle 20 per aggiornarvi sulla mobilità a #Milano.,1386655300

11:00 AM - 9 Dec 2013,Torniamo domani con le informazioni in tempo reale sulla mobilità a #Milano. Buona serata da #ATM Informa.,1386615617

10:25 AM - 9 Dec 2013,@giogi87 in questi casi convalida la matrice nell'obliteratrice elettronica. Se invece hai un 2x6 vecchio puoi sostituirlo all'ATM point.,1386613527

9:52 AM - 9 Dec 2013,#bus76: riprende il percorso regolare dopo deviazione per lavori urgenti ora conclusi in via Voltri/Lago di Nemi. #ATM #Milano,1386611558

8:22 AM - 9 Dec 2013,Dal 10/12: #bus63 modifica il percorso dalle 9.30 per tre giorni circa (lavori stradali) http://bit.ly/1aOsU8n . #ATM #Milano,1386606128

8:12 AM - 9 Dec 2013,#bus49: rallentamenti (traffico in zona piazzale Lotto). #ATM #Milano,1386605547

7:59 AM - 9 Dec 2013,#bus67: rallentamenti (traffico in zona Forze Armate). #ATM #Milano,1386604759

7:24 AM - 9 Dec 2013,#bus94: rallentamenti (lavori stradali in via De Amicis). #ATM #Milano,1386602670

7:12 AM - 9 Dec 2013,@simonagove Ciao  puoi trovare tutte le informazioni sul servizio Radiobus di Quartiere qui: http://bit.ly/ILXybt ,1386601971

4:35 AM - 9 Dec 2013,#bus43: riprende il percorso regolare con rallentamenti dopo deviazione per manifestazione. #ATM #Milano,1386592531

3:56 AM - 9 Dec 2013,#bus90 #bus91 #bus92: rallentamenti (manifestazione). #ATM #Milano,1386590199

3:55 AM - 9 Dec 2013,#bus43 > piazza Firenze: devia da viale Lunigiana a via Pirelli. #bus82: devia da piazzale Segrino a via Gioia (manifestazione). #ATM,1386590154

3:05 AM - 9 Dec 2013,#tram5: non transita in via Marche (manifestazione in corso). #ATM #Milano,1386587127

2:35 AM - 9 Dec 2013,@sonia_pasqui ti ringraziamo per averci scritto. Da una verifica le scale mobili a Loreto e Porta Venezia risultano ora funzionanti.,1386585332

2:28 AM - 9 Dec 2013,#bus86: rallentamenti (manifestazione in via dell’Innovazione). #ATM #Milano,1386584936

1:34 AM - 9 Dec 2013,#bus87: non effettua le fermate in v. dell’Innovazione/Cozzi  v. dell’Innovazione/Emanueli e v. dell’Innovazione/Temolo (manifestazione).,1386581698

12:56 AM - 9 Dec 2013,@laurapezzino sulla linea non ci sono rallentamenti significativi. La circolazione dei mezzi di superficie e metro si svolge regolarmente.,1386579406

12:24 AM - 9 Dec 2013,#tram7: riprende il percorso regolare con rallentamenti dopo deviazione per auto in sosta irregolare. #ATM #Milano,1386577477

12:16 AM - 9 Dec 2013,#tram7: termina in viale Testi/Pulci (auto in sosta irregolare). Bus di collegamento fino al capolinea Precotto. #ATM #Milano,1386576988

10:12 PM - 8 Dec 2013,#bus76 > Quartiere Teramo: devia da via Voltri a via Mazzolari (lavori urgenti in via Voltri/Lago di Nemi). #ATM #Milano,1386569573

10:00 PM - 8 Dec 2013,Buon inizio settimana da @atm_informa. Vi teniamo informati con aggiornamenti di infomobilità fino alle 20. Seguiteci. #ATM #Milano,1386568858

11:00 AM - 8 Dec 2013,Buona serata da #ATM Informa. I tweet sulla mobilità tornano domani alle 7. #Milano,1386529238

9:50 AM - 8 Dec 2013,@GianlucaOM buonasera  il servizio #ATM si svolgerà regolarmente.,1386525040

9:31 AM - 8 Dec 2013,Domani dalle 9.30: #bus95 modifica il percorso per una settimana circa (lavori stradali in piazzale Segesta) http://bit.ly/Iq420h . #ATM,1386523869

8:23 AM - 8 Dec 2013,#bus61: rallentamenti (traffico intenso in zona piazzale Cadorna). #ATM #Milano,1386519830

7:48 AM - 8 Dec 2013,Info su biglietti e servizi #ATM per raggiungere #artigianoinfiera: http://bit.ly/1ewfeCT . @artigiano_fiera,1386517712

7:12 AM - 8 Dec 2013,#Inter - #Parma: ecco il servizio di #ATM previsto per la partita di questa sera a San Siro http://bit.ly/1eVhhRe . #SerieA #Milano,1386515548

6:57 AM - 8 Dec 2013,#tram5: rallentamenti (inconveniente tecnico a una vettura  ora risolto). #ATM #Milano,1386514663

5:53 AM - 8 Dec 2013,#tram7: riprende il percorso regolare tra Ca’Granda/Testi - Testi/Santa Monica con rallentamenti (urto tra privati). #ATM #Milano,1386510809

5:19 AM - 8 Dec 2013,#tram7 > Precotto: termina in Ca’Granda/Testi  #tram7 > Messina: Testi/Santa Monica (urto tra privati). Bus nella tratta non percorsa. #ATM,1386508791

3:13 AM - 8 Dec 2013,@McCoppeto segui nei prossimi giorni il nostro account o la pagina http://bit.ly/infotraffico   dove pubblichiamo tutte le info sui biglietti.,1386501196

2:58 AM - 8 Dec 2013,#tram9 > Stazione Centrale: riprende il percorso regolare con rallentamenti dopo deviazione per intervento alla rete aerea. #ATM #Milano,1386500310

2:07 AM - 8 Dec 2013,#tram15 > Rozzano: devia tra p.za Missori e p.le di Porta Lodovica (intervento alla rete aerea). Collegamento bus nella tratta non percorsa.,1386497253

1:08 AM - 8 Dec 2013,@WMegH in caso di scioperi vi teniamo aggiornati con tutte le comunicazioni ufficiali. Ti invitiamo a seguirci.,1386493726

11:30 PM - 7 Dec 2013,#bus201 #bus328: modificano il percorso a Rozzano le domeniche di dicembre (manifestazioni folkloristiche) http://bit.ly/Iuinbm . #ATM,1386487829

11:00 PM - 7 Dec 2013,#bus700: modifica il percorso a Sesto fino alle 22 circa (manifestazione folkloristica in viale Marelli) http://bit.ly/18jdDMw . #ATM,1386486029

10:00 PM - 7 Dec 2013,Buona domenica da #ATM Informa. Scriveteci anche oggi se volete informazioni in tempo reale sulla mobilità a #Milano.,1386482426

12:48 PM - 7 Dec 2013,A domani. #M2 riprende la normale circolazione (dopo sospensione tra Garibaldi e Caiazzo per tentato suicidio). #ATM,1386449312

12:48 PM - 7 Dec 2013,#M2 is now operating with a good service to all destinations. All stations have re-opened and trains are stopping as normal. #ATM,1386449297

11:51 AM - 7 Dec 2013,#M2: a good service is gradually resuming to all destinations with minor delays. #ATM,1386445871

11:49 AM - 7 Dec 2013,#M2: riprende gradualmente la circolazione su tutta la linea con possibili rallentamenti. #ATM #Milano,1386445755

11:42 AM - 7 Dec 2013,#M2: service between Garibaldi and Caiazzo is about to resume (10 minutes). Updates to follow. #ATM,1386445339

11:40 AM - 7 Dec 2013,#M2: sta per riprendere la circolazione tra Garibaldi e Caiazzo (circa 10 minuti). Seguono aggiornamenti. #ATM,1386445258

11:31 AM - 7 Dec 2013,#M2: no service btw Garibaldi-Caiazzo. If you're travelling on #M1 and need to commute on #M2  please change at Loreto instead of Cadorna.,1386444712

10:58 AM - 7 Dec 2013,@matteo_dibella i treni viaggiano da Garibaldi verso Assago/Abbiategrasso e da Caiazzo verso Cologno/Gessate con rallentamenti.,1386442726

10:51 AM - 7 Dec 2013,#M2: sospesa tra Garibaldi e Caiazzo (tentato suicidio). In corso accertamenti delle autorità. Seguono aggiornamenti. #ATM,1386442262

10:41 AM - 7 Dec 2013,#M2 sospesa tra Garibaldi e Caiazzo. Se viaggiate su #M1 da Rho Fiera o dal centro e siete diretti a Cologno/Gessate  cambiate a Loreto.,1386441709

10:28 AM - 7 Dec 2013,#M2: sospesa tra Garibaldi e Caiazzo. Info alla pagina http://www.atm.it/it/ViaggiaConNoi/InfoTraffico/Pagine/Ultimora-LineaM2circolazionesospesatraCaiazzoeGaribaldiFS.aspx …. Seguono aggiornamenti. #ATM,1386440893

10:13 AM - 7 Dec 2013,@Maricler #M2 è sospesa tra Garibaldi e Caiazzo per permettere i soccorsi per un tentato suicidio. In quale stazione ti trovi?,1386439989

10:01 AM - 7 Dec 2013,#M2: no service btw Garibaldi and Caiazzo (suicide). If you are travelling from Rho Fiera to Centrale  please change at Duomo and use #M3.,1386439265

9:46 AM - 7 Dec 2013,@specchionero stiamo prestando soccorso per un tentato di suicidio. Seguono aggiornamenti.,1386438375

9:44 AM - 7 Dec 2013,#M2: no service btw Garibaldi-Caiazzo. Bus service btw stations involved. Delays on the rest of the line. Please use Loreto to change to #M1,1386438251

9:42 AM - 7 Dec 2013,#M2: sospesa tra Garibaldi e Caiazzo. Bus collegano la tratta interrotta. Rallentamenti sul resto della linea. Per #M1 cambiate a Loreto.,1386438137

9:32 AM - 7 Dec 2013,#M2: sospesa tra Garibaldi e Caiazzo (tentato suicidio). Se siete diretti a Centrale da Rho fiera o dal centro  cambiate a Duomo e usate #M3,1386437547

9:25 AM - 7 Dec 2013,#M2: no service between Garibaldi and Caiazzo. If you are travelling on #M1 from RhoFiera/centre  please change at Loreto to commute to #M2.,1386437117

9:20 AM - 7 Dec 2013,#M2: sospesa tra Garibaldi e Caiazzo (tentato suicidio). Se viaggiate su #M1 da RhoFiera e centro  per Cologno/Gessate #M2 cambiate a Loreto,1386436858

9:14 AM - 7 Dec 2013,@Writers_Readers @diavolettomi la circolazione è stata sospesa per un tentativo di suicidio. Si stanno svolgendo le operazioni di soccorso.,1386436496

9:09 AM - 7 Dec 2013,#M2: sospesa tra Garibaldi FS e Caiazzo (persona sui binari). 17 bus collegano le stazioni della tratta interrotta. #ATM #Milano,1386436162

9:07 AM - 7 Dec 2013,#M2: no service between Garibaldi and Caiazzo (person on tracks). Please use #M3 to Centrale FS from Duomo (interchange #M1). #ATM,1386436069

9:01 AM - 7 Dec 2013,#M2: no service between Garibaldi and Caiazzo. Buses connecting stations involved. Delays on the rest of the line. Updates to follow. #ATM,1386435669

8:49 AM - 7 Dec 2013,#M2: circolazione sospesa tra Garibaldi FS e Caiazzo. Sulle altre tratte della linea i treni circolano con rallentamenti. #ATM #Milano,1386434975

7:57 AM - 7 Dec 2013,#bus61: rallentamenti (traffico intenso in zona via Tivoli/piazzale Cadorna). #ATM #Milano,1386431860

5:05 AM - 7 Dec 2013,#tram1: modifica percorso e fermate fino a termine servizio (vie chiuse per la Prima della Scala) http://bit.ly/19gyErr . #ATM #Milano,1386421539

3:06 AM - 7 Dec 2013,#artigianoinfiera: tutte le info su biglietti e servizi #ATM per raggiungere Rho fino a domani 8/12 http://bit.ly/1ewfeCT . @artigiano_fiera,1386414401

2:24 AM - 7 Dec 2013,Fino a domani 8/12: #tram4 #bus57 #bus58 #bus94 #busNM2 #busN6 modificano il percorso (fiera degli Oh Bej Oh Bej) http://bit.ly/1eS8v79 .,1386411867

1:25 AM - 7 Dec 2013,#tram1: modifica il percorso dalle 13 circa (vie chiuse al traffico per la Prima della Scala) http://bit.ly/19gyErr . #ATM #Milano,1386408323

10:26 PM - 6 Dec 2013,@_La_Leti @BambolaSimona buon sabato. Vi informiamo che il 9/12 i trasporti di superficie e metro circoleranno regolarmente a Milano.,1386397596

10:01 PM - 6 Dec 2013,Buon Sant'Ambrogio. Seguiteci anche oggi e domani per essere aggiornati in questo weekend ricco di eventi a #Milano http://bit.ly/IFVjqi .,1386396062

11:01 AM - 6 Dec 2013,A domani. Seguiteci in questo weekend di appuntamenti a #Milano  twittiamo aggiornamenti dalle 7 alle 20: http://bit.ly/IFVjqi . #ATM,1386356479

9:18 AM - 6 Dec 2013,@ValeriaPrati domani  in occasione dei vari eventi del weekend  sarà in vigore l'orario del sabato. Altre info qui: http://bit.ly/IFVjqi .,1386350302

9:14 AM - 6 Dec 2013,#tram4 #bus70: rallentamenti (traffico intenso in diverse zone della città). #ATM #Milano,1386350072

8:52 AM - 6 Dec 2013,#Inter - #Parma: ecco il servizio di #ATM previsto per la partita di domenica sera a San Siro: http://bit.ly/1eVhhRe .  #SerieA #Milano,1386348771

8:29 AM - 6 Dec 2013,#bus95: rallentamenti (traffico intenso in zona Antonini/Cermenate).#ATM #Milano,1386347397

7:56 AM - 6 Dec 2013,@iNaz26 per la tratta da te indicata puoi utilizzare un settimanale 2x6 cumulativo da U + 1 Zona. Maggiori info qui http://bit.ly/16m0PIC .,1386345419

7:03 AM - 6 Dec 2013,#tram12 #tram19: riprendono il percorso regolare con rallentamenti dopo deviazione. #ATM #Milano,1386342224

6:54 AM - 6 Dec 2013,#tram12: termina in piazza Castelli. #tram19: termina in piazzale Accursio (incidente). Bus di collegamento fino a Roserio. #ATM #Milano,1386341646

5:47 AM - 6 Dec 2013,#bus90 #bus91: alcune vetture deviano in Tertulliano/v.le Umbria e riprendono regolari in pza Caiazzo (calo di tensione elettrica). #ATM,1386337639

5:46 AM - 6 Dec 2013,#bus93 > Omero: termina in via Gorini; #bus93 > Lambrate: termina in vle Molise (calo di tensione elettrica). Bus tra Gorini e v.le Molise.,1386337609

5:25 AM - 6 Dec 2013,@emilietto le modifiche per le linee interessate dai lavori tra piazza Emilia e piazza Grandi terminano oggi: http://bit.ly/1ceHqHi .,1386336304

5:06 AM - 6 Dec 2013,#tram33 > Lunigiana: devia da viale Tunisia/Lazzaretto a via Filzi/Galvani (urto tra terzi). Bus sostitutivi nella tratta non percorsa. #ATM,1386335170

5:05 AM - 6 Dec 2013,#tram9 > Centrale FS: devia da via Vittorio Veneto/Lazzaretto a IV Novembre (urto tra terzi). Bus di collegamento nella tratta non percorsa.,1386335127

3:00 AM - 6 Dec 2013,#tram5: riprende il percorso regolare con rallentamenti dopo deviazione per urto tra privati. #ATM #Milano,1386327624

2:57 AM - 6 Dec 2013,#tram12 #tram14: rallentamenti (soccorso a un passeggero). #ATM #Milano,1386327468

2:56 AM - 6 Dec 2013,#bus90 #bus91: riprendono il percorso regolare tra piazzale Brescia e piazzale Zavattari con rallentamenti. #ATM #Milano,1386327399

2:55 AM - 6 Dec 2013,#tram5 > Ospedale Maggiore: devia da viale Tunisia a via Filzi (urto tra privati). In alternativa #tram1 e #bus60. #ATM #Milano,1386327353

2:35 AM - 6 Dec 2013,@ciliegia70 Ciao  al momento sono possibili rallentamenti sulla linea per interventi di regolarizzazione della frequenza.,1386326125

2:27 AM - 6 Dec 2013,#bus90 #bus91: effettuano le fermate sulla corsia laterale tra p.le Brescia e p.le Zavattari (urto tra privati). #ATM #Milano.,1386325649

2:05 AM - 6 Dec 2013,@rizabismonte sì  i mezzi seguono l'orario normale per l'intera giornata.,1386324306

1:53 AM - 6 Dec 2013,@lucademin Buongiorno  puoi ricevere i dettagli inoltrando la tua richiesta qui: http://bit.ly/WWEdnV .,1386323583

12:39 AM - 6 Dec 2013,@RG_Swiss buongiorno  domani sarà in vigore l'orario del sabato. Trovi le info sui servizi #ATM di questo weekend su http://bit.ly/IFVjqi .,1386319174

12:15 AM - 6 Dec 2013,@Ely_gracy è stato necessario regolare l'afflusso di passeggeri sulle banchine per l'eccessivo affollamento.,1386317714

12:07 AM - 6 Dec 2013,@VallyBasso ciao  lo sciopero è stato revocato  i mezzi circolano tutta la giornata: http://bit.ly/1gabomQ .,1386317261

12:06 AM - 6 Dec 2013,@alicebariselli buongiorno  è stato necessario regolare l'afflusso sulle banchine a causa dell'affollamento.,1386317186

12:00 AM - 6 Dec 2013,@piccolastellaxx la circolazione è rallentata su tutta la linea per un inconveniente tecnico ora risolto  ci scusiamo per il disagio.,1386316825

11:47 PM - 5 Dec 2013,#M1: la circolazione riprende in tutte le direzioni con rallentamenti dopo sospensione per inconveniente tecnico a un treno. #ATM #Milano,1386316051

11:41 PM - 5 Dec 2013,@Ely_gracy i bus sono stati predisposti per la tratta interrotta. Puoi chiedere informazioni agli assistenti alla clientela (gilet blu).,1386315666

11:35 PM - 5 Dec 2013,@mennotiz vi teniamo aggiornati in tempo reale. Sono disponibili i bus di collegamento  puoi chiedere agli assistenti alla clientela.,1386315314

